Date,Open,High,Low,Close,Volume,SMA(20),EMA(20),"TSI(2,20)",EMA(12),EMA(26),"MACD(12,26)",MACD Signal(9),PSAR(0.02),ADL(20),ADR(20),ATR(20),ADX(20),Aroon(20) up,Aroon(20) down,Aroon(20) Oscillator,Tenkan(9),Kijun(26),Senkou(26)_A,Senkou(52)_B,Chikou(26),Keltner(20)_mid,Keltner(20)_upper,Keltner(20)_lower,RSI(14),BB_MAVG(20),BB_UP(20),BB_DOWN(20),CCI(20),CMO(14),DEMARK(14),Donchian(20) mid,Donchian(20) up,Donchian(20) down,Pivot,Support,Resistance,stochastic_oscillator Low(14),stochastic_oscillator High(14),stochastic_oscillator %K(14),stochastic_oscillator %D(3),Williams(14),PSY(12),NPSY(12)
2000-02-23,1352.17,1370.11,1342.44,1360.69,993700000,1396.675,1403.2384,-21.5247,1383.5746,1401.117,-17.5423,-12.5677,1422.2711,308713824.8419,26.712,26.712,,55.0,95.0,-40.0,1376.99,1398.795,,,1487.92,1394.9211,1448.3451,1341.4971,36.951,1396.675,1448.6896,1344.6604,-136.7769,-26.098,0.3321,1388.215,1444.55,1331.88,1347.3867,1336.6633,1362.8933,1331.88,1444.55,25.5702,14.7849,-74.4298,58.3333,16.6667
2000-02-24,1360.69,1364.8,1329.88,1353.43,1215000000,1394.142,1400.3998,-22.3563,1378.937,1397.5846,-18.6476,-13.7836,1415.0398,2092101993.4205,27.8295,27.8295,,50.0,100.0,-50.0,1373.355,1397.795,,,1498.58,1390.9695,1446.6285,1335.3105,29.7887,1394.142,1449.4651,1338.8189,-142.7778,-40.4226,0.2981,1387.215,1444.55,1329.88,1357.7467,1345.3833,1373.0533,1329.88,1444.55,20.5372,21.3719,-79.4628,58.3333,16.6667
2000-02-25,1353.43,1362.14,1329.15,1333.36,1065200000,1390.882,1396.6146,-24.9391,1371.9251,1392.8272,-20.9021,-15.2073,1406.5238,2910623174.478,27.0855,27.0855,,45.0,100.0,-55.0,1368.435,1397.43,,,1505.97,1385.4829,1439.6539,1331.3119,26.8363,1390.882,1452.4415,1329.3225,-141.1166,-46.3273,0.254,1386.85,1444.55,1329.15,1349.37,1333.94,1368.86,1329.15,1444.55,3.6482,16.5852,-96.3518,50.0,0.0
2000-02-28,1333.36,1360.82,1325.07,1348.05,1026500000,1390.2765,1393.8966,-24.171,1368.252,1389.5104,-21.2583,-16.4175,1397.239,4913226559.6203,26.755,26.755,29.6988,40.0,100.0,-60.0,1366.395,1389.58,,,1494.73,1381.9179,1435.4279,1328.4079,31.9464,1390.2765,1453.3284,1327.2246,-120.7422,-36.1073,0.259,1384.81,1444.55,1325.07,1341.55,1320.96,1353.95,1325.07,1444.55,19.2333,14.4729,-80.7667,58.3333,16.6667
2000-02-29,1348.05,1369.63,1348.05,1366.42,1204300000,1388.8745,1392.3716,-20.7525,1367.9702,1387.8,-19.8298,-17.1,1387.1353,6768950011.9158,25.617,25.617,28.5439,35.0,95.0,-60.0,1364.81,1389.58,,,1487.37,1380.4419,1431.6759,1329.2079,32.2322,1388.8745,1452.776,1324.973,-70.3394,-35.5356,0.2313,1384.81,1444.55,1325.07,1344.6467,1328.4733,1364.2233,1325.07,1444.55,34.6083,19.1633,-65.3917,58.3333,16.6667
2000-03-01,1366.42,1383.46,1366.42,1379.19,1274100000,1387.37,1391.6457,-16.6446,1369.6963,1387.1622,-17.4659,-17.1732,1325.07,8506593384.6364,25.084,25.084,27.9367,30.0,90.0,-60.0,1362.475,1384.81,,,1501.34,1380.3227,1430.4907,1330.1547,41.647,1387.37,1450.6626,1324.0774,-28.2522,-16.7061,0.3049,1384.81,1444.55,1325.07,1361.3667,1353.1033,1374.6833,1325.07,1422.1,55.7766,36.5394,-44.2234,66.6667,33.3333
2000-03-02,1379.19,1386.56,1370.35,1381.76,1198600000,1386.002,1391.1053,-13.6355,1371.5523,1386.762,-15.2098,-16.7805,1326.2378,11088495553.5599,25.0385,25.0385,28.2351,25.0,85.0,-60.0,1356.83,1384.81,,,1516.35,1380.4596,1430.5366,1330.3826,40.8724,1386.002,1448.4929,1323.5111,-16.4463,-18.2552,0.3294,1384.81,1444.55,1325.07,1376.3567,1369.2533,1386.2933,1325.07,1416.83,61.7807,50.7219,-38.2193,66.6667,33.3333
2000-03-03,1381.76,1410.88,1381.76,1409.17,1150300000,1385.212,1392.0859,-7.7825,1377.3396,1388.4219,-11.0823,-15.6408,1328.6507,13607234571.5982,25.1315,25.1315,28.4825,20.0,80.0,-60.0,1367.975,1384.81,,,1504.46,1383.1939,1433.4569,1332.9309,55.8084,1385.212,1446.0051,1324.4189,41.92,11.6169,0.4983,1384.81,1444.55,1325.07,1379.5567,1372.5533,1388.7633,1325.07,1410.88,98.0072,71.8548,-1.9928,66.6667,33.3333
2000-03-06,1409.17,1409.74,1384.75,1391.28,1029000000,1383.5575,1392.0424,-6.2073,1379.4843,1388.6336,-9.1493,-14.3425,1333.5844,16168231751.0162,25.617,25.617,29.2051,15.0,75.0,-60.0,1367.975,1384.81,,,1500.59,1383.964,1435.198,1332.73,50.327,1383.5575,1441.6025,1325.5125,33.7319,0.654,0.4983,1384.81,1444.55,1325.07,1400.6033,1390.3267,1419.4467,1325.07,1410.88,77.1588,78.9823,-22.8412,66.6667,33.3333
2000-03-07,1391.28,1399.21,1349.99,1355.62,1314100000,1380.1265,1390.0908,-9.2645,1375.8129,1386.1882,-10.3753,-13.5491,1338.2222,17184292351.7606,27.387,27.387,29.5986,10.0,70.0,-60.0,1367.975,1384.81,,,1467.17,1381.2646,1436.0386,1326.4906,39.8371,1380.1265,1436.1223,1324.1307,-37.6534,-20.3257,0.3696,1384.81,1444.55,1325.07,1395.2567,1380.7733,1405.7633,1325.07,1410.88,35.6019,70.256,-64.3981,58.3333,16.6667
2000-03-08,1355.62,1373.79,1346.62,1366.7,1203000000,1376.3755,1388.8449,-9.6848,1374.4109,1384.7446,-10.3337,-12.906,1342.5816,17740911966.1522,27.866,27.866,30.231,5.0,65.0,-60.0,1367.975,1384.81,,,1440.51,1379.8775,1435.6095,1324.1455,45.3427,1376.3755,1424.4957,1328.2553,-48.6446,-9.3146,0.3624,1384.81,1444.55,1325.07,1368.2733,1337.3367,1386.5567,1325.07,1410.88,48.5142,53.7583,-51.4858,66.6667,33.3333
2000-03-09,1366.7,1401.82,1357.88,1401.69,1123000000,1375.8745,1389.5253,-5.5975,1378.6077,1385.9998,-7.3921,-11.8032,1346.6796,20460554999.1874,28.418,28.418,29.8295,5.0,60.0,-55.0,1367.975,1384.81,,,1356.56,1381.9548,1438.7908,1325.1188,52.5874,1375.8745,1422.6352,1329.1138,42.3997,5.1747,0.4649,1373.585,1422.1,1325.07,1362.37,1350.95,1378.12,1325.07,1410.88,89.2903,57.8021,-10.7097,66.6667,33.3333
2000-03-10,1401.69,1413.46,1392.07,1395.07,1138800000,1374.7865,1389.8174,-3.8175,1381.1403,1386.6717,-5.5313,-10.5489,1350.5316,22014210091.9646,28.704,28.704,29.1079,5.0,55.0,-50.0,1380.04,1384.81,,,1401.44,1383.2039,1440.6119,1325.7959,60.934,1374.7865,1418.4445,1331.1285,95.5512,21.868,0.5961,1370.95,1416.83,1325.07,1387.13,1372.44,1416.38,1325.07,1413.46,79.1945,72.333,-20.8055,58.3333,16.6667
2000-03-13,1395.07,1398.39,1364.84,1383.62,1016100000,1374.6115,1389.4925,-3.9242,1381.5218,1386.4456,-4.9238,-9.4238,1355.5659,24270019933.8593,28.4845,28.4845,27.647,95.0,50.0,45.0,1380.04,1384.81,,,1441.61,1383.2435,1440.2125,1326.2745,56.8563,1374.6115,1418.089,1331.134,31.8926,13.7127,0.5515,1369.265,1413.46,1325.07,1400.2,1386.94,1408.33,1325.07,1413.46,66.2405,78.2418,-33.7595,58.3333,16.6667
2000-03-14,1383.62,1395.15,1359.15,1359.15,1094000000,1373.072,1387.9096,-6.5538,1378.08,1384.4237,-6.3437,-8.8078,1413.46,25147200192.4208,29.5645,29.5645,25.7048,90.0,45.0,45.0,1380.04,1384.81,,,1427.47,1380.9489,1440.0779,1321.8199,49.6861,1373.072,1416.4446,1329.6994,-7.8817,-0.6278,0.5037,1369.265,1413.46,1325.07,1382.2833,1366.1767,1399.7267,1325.07,1413.46,38.5564,61.3305,-61.4436,58.3333,16.6667
2000-03-15,1359.15,1397.99,1356.99,1392.14,1302800000,1372.5765,1388.1293,-4.4372,1380.2431,1384.9953,-4.7522,-7.9967,1412.3738,26256836608.0656,30.041,30.041,24.3923,85.0,40.0,45.0,1380.04,1384.81,,,1434.54,1382.0147,1442.0967,1321.9327,57.1413,1372.5765,1414.7654,1330.3876,40.9737,14.2826,0.5426,1369.265,1413.46,1325.07,1371.15,1347.15,1383.15,1325.07,1413.46,75.8796,60.2255,-24.1204,58.3333,16.6667
2000-03-16,1392.15,1458.47,1392.15,1458.47,1482300000,1376.1165,1391.7665,3.6225,1392.278,1390.4379,1.8401,-6.0293,1356.99,29643082565.0915,32.4085,32.409,22.7249,100.0,35.0,65.0,1402.545,1391.77,1405.0275,,1429.86,1389.2962,1454.1142,1324.4782,69.7154,1376.1165,1432.9705,1319.2625,224.9553,39.4308,0.6645,1391.77,1458.47,1325.07,1382.3733,1366.7567,1407.7567,1325.07,1458.47,100.0,71.4787,-0.0,58.3333,16.6667
2000-03-17,1458.47,1477.33,1453.32,1464.47,1295100000,1379.927,1395.5107,8.8125,1403.3845,1395.9217,7.4627,-3.3309,1359.0196,33116261397.4065,32.6185,32.619,21.4822,100.0,30.0,70.0,1411.975,1401.2,1404.4575,,1477.44,1396.4556,1461.6936,1331.2176,68.8626,1379.927,1449.0909,1310.7631,259.1555,37.7252,0.7013,1401.2,1477.33,1325.07,1436.3633,1414.2567,1480.5767,1346.62,1477.33,90.1614,88.6804,-9.8386,58.3333,16.6667
2000-03-20,1464.47,1470.3,1448.49,1456.63,920800000,1385.454,1398.646,11.1719,1411.5761,1400.4186,11.1574,-0.4333,1363.752,37361172288.7662,31.5455,31.546,20.4312,95.0,25.0,70.0,1411.975,1401.2,1404.4575,,1460.99,1402.1865,1465.2785,1339.0945,65.1324,1385.454,1460.6376,1310.2704,192.9738,30.2647,0.6764,1401.2,1477.33,1325.07,1465.04,1452.75,1476.76,1346.62,1477.33,84.1634,91.4416,-15.8366,50.0,0.0
2000-03-21,1456.63,1493.92,1446.06,1493.87,1065900000,1392.539,1403.5131,15.6591,1424.2367,1407.341,16.8957,3.0325,1368.2951,42133614237.0161,32.627,32.6275,20.2982,100.0,20.0,80.0,1425.455,1409.495,1411.645,,1464.92,1410.9183,1476.1733,1345.6633,67.7776,1392.539,1480.189,1304.889,192.7269,35.5553,0.6824,1409.495,1493.92,1325.07,1458.4733,1446.6467,1468.4567,1346.62,1493.92,99.9661,91.4303,-0.0339,50.0,0.0
2000-03-22,1493.87,1505.08,1487.33,1500.64,1075000000,1399.5365,1408.4601,18.9458,1435.991,1414.252,21.739,6.7738,1375.8326,47126145634.3567,32.131,32.1315,20.5988,100.0,15.0,85.0,1431.035,1415.075,1411.645,,1452.43,1419.4632,1483.7262,1355.2002,68.1918,1399.5365,1498.1417,1300.9313,187.6712,36.3837,0.6922,1415.075,1505.08,1325.07,1477.95,1461.98,1509.84,1346.62,1505.08,97.198,93.7758,-2.802,58.3333,16.6667
2000-03-23,1500.64,1532.5,1492.39,1527.35,1078300000,1408.2325,1414.4955,22.9495,1450.0463,1422.6296,27.4166,10.9024,1386.1724,52496287599.0288,32.3905,32.391,21.2738,100.0,10.0,90.0,1444.745,1428.785,1410.985,,1468.25,1429.7381,1494.5201,1364.9561,68.1235,1408.2325,1519.571,1296.894,177.4849,36.2471,0.6958,1428.785,1532.5,1325.07,1497.6833,1490.2867,1508.0367,1346.62,1532.5,97.2294,98.1312,-2.7706,66.6667,33.3333
2000-03-24,1527.35,1552.87,1516.83,1527.46,1052200000,1417.9375,1420.2122,25.4949,1461.9561,1430.3948,31.5612,15.0342,1400.8052,58228252681.7615,32.543,32.5435,22.5371,100.0,5.0,95.0,1454.93,1438.97,1410.985,,1446.29,1439.045,1504.132,1373.958,72.0885,1417.9375,1535.4627,1300.4123,162.7781,44.177,0.7175,1438.97,1552.87,1325.07,1517.4133,1502.3267,1542.4367,1346.62,1552.87,87.68,94.0358,-12.32,66.6667,33.3333
2000-03-27,1527.46,1534.63,1518.46,1523.86,901000000,1426.728,1425.4418,26.7405,1471.4797,1437.3182,34.1616,18.8596,1419.053,63367836183.2184,31.564,31.5645,24.0802,95.0,35.0,60.0,1454.93,1438.97,1410.985,,1415.1,1447.1226,1510.2516,1383.9936,80.4562,1426.728,1548.4677,1304.9883,130.5046,60.9124,0.8173,1449.745,1552.87,1346.62,1532.3867,1511.9033,1547.9433,1346.62,1552.87,85.9345,90.2813,-14.0655,58.3333,16.6667
2000-03-28,1523.86,1527.36,1507.09,1507.73,959100000,1433.7935,1429.5819,25.6455,1477.0567,1442.5339,34.5228,21.9923,1435.111,66762860919.8904,31.4985,31.499,25.6627,90.0,30.0,60.0,1472.51,1438.97,1402.0475,,1409.57,1452.8947,1515.8927,1389.8967,75.072,1433.7935,1557.1872,1310.3998,101.653,50.144,0.7919,1449.745,1552.87,1346.62,1525.65,1516.67,1532.84,1356.99,1552.87,76.9553,83.5233,-23.0447,58.3333,16.6667
2000-03-29,1507.73,1521.45,1497.45,1508.52,1061900000,1440.26,1433.5428,24.979,1481.8972,1447.4217,34.4755,24.4889,1449.2421,69440033829.0977,31.8465,31.847,26.8028,85.0,25.0,60.0,1499.465,1438.97,1395.3275,,1432.63,1458.1924,1521.8864,1394.4984,71.6211,1440.26,1565.1513,1315.3687,85.3616,43.2423,0.7358,1449.745,1552.87,1346.62,1514.06,1500.76,1521.03,1356.99,1552.87,77.3586,80.0828,-22.6414,66.6667,33.3333
2000-03-30,1508.52,1517.38,1474.63,1487.92,1193400000,1445.568,1436.2644,22.0462,1482.8238,1450.4216,32.4022,26.0716,1461.6774,71177051729.1164,33.1735,33.174,27.3094,80.0,20.0,60.0,1499.465,1438.97,1387.8925,,1424.17,1461.0236,1527.3716,1394.6756,67.7853,1445.568,1569.006,1322.13,59.668,35.5706,0.6566,1449.745,1552.87,1346.62,1509.14,1496.83,1520.83,1356.99,1552.87,66.8419,73.7186,-33.1581,66.6667,33.3333
2000-03-31,1487.92,1519.81,1484.38,1498.58,1227400000,1450.0385,1439.3757,20.9487,1485.2478,1453.9889,31.2589,27.109,1472.6205,71655326681.4832,33.489,33.4895,28.1051,75.0,15.0,60.0,1499.465,1438.97,1385.575,,1412.14,1464.6004,1531.5794,1397.6214,72.0873,1450.0385,1574.3989,1325.6781,62.5875,44.1746,0.7393,1449.745,1552.87,1346.62,1493.31,1469.24,1511.99,1356.99,1552.87,72.2841,72.1615,-27.7159,66.6667,33.3333
2000-04-03,1498.58,1507.19,1486.96,1505.97,1021700000,1455.773,1442.6929,20.8119,1488.4359,1457.8393,30.5965,27.8065,1482.2505,73523306675.8669,33.251,33.2515,28.6376,70.0,10.0,60.0,1513.75,1438.97,1382.9325,,1383.05,1468.5403,1535.0433,1402.0373,80.19,1455.773,1579.2995,1332.2465,56.4164,60.38,0.7584,1449.745,1552.87,1346.62,1500.9233,1482.0367,1517.4667,1356.99,1552.87,76.0568,71.7276,-23.9432,66.6667,33.3333
2000-04-04,1505.98,1526.45,1416.41,1494.73,1515460000,1462.7285,1445.2794,19.3455,1489.4042,1460.572,28.8322,28.0117,1552.87,77046532191.6531,36.292,36.2925,28.0656,65.0,5.0,60.0,1484.64,1449.745,1377.9875,,1407.81,1471.0346,1543.6196,1398.4496,73.1674,1462.7285,1577.8931,1347.5639,26.2151,46.3349,0.6015,1449.745,1552.87,1346.62,1500.04,1492.89,1513.12,1392.15,1552.87,63.8253,70.722,-36.1747,58.3333,16.6667
2000-04-05,1494.73,1506.55,1478.05,1487.37,1110300000,1468.762,1447.3671,17.4725,1489.0912,1462.557,26.5342,27.7162,1550.1408,79610477546.9682,36.3585,36.359,27.0906,60.0,25.0,35.0,1484.64,1449.745,1377.195,,1420.96,1472.5903,1545.3083,1399.8723,58.8956,1468.762,1575.045,1362.479,36.7862,17.7912,0.503,1454.93,1552.87,1356.99,1479.1967,1431.9433,1541.9833,1416.41,1552.87,52.0006,63.9609,-47.9994,58.3333,16.6667
2000-04-06,1487.37,1511.76,1487.37,1501.34,1008000000,1473.7445,1450.0389,17.4486,1490.9757,1465.4298,25.5458,27.2821,1547.4662,81204783739.8561,35.381,35.3815,26.767,55.0,20.0,35.0,1475.52,1449.745,1373.6425,,1452.36,1475.3284,1546.0914,1404.5654,60.818,1473.7445,1576.0573,1371.4317,46.6699,21.6361,0.4737,1454.93,1552.87,1356.99,1490.6567,1474.7633,1503.2633,1416.41,1552.87,62.238,59.3546,-37.762,58.3333,16.6667
2000-04-07,1501.34,1518.68,1501.34,1516.35,891600000,1479.8085,1453.3153,18.7417,1494.8794,1469.2017,25.6777,26.9612,1544.8451,84270439869.8974,35.1785,35.179,26.7349,50.0,15.0,35.0,1471.885,1449.745,1370.82,,1466.04,1479.2352,1549.5932,1408.8772,66.815,1479.8085,1576.7215,1382.8955,63.0128,33.6299,0.4991,1454.93,1552.87,1356.99,1500.1567,1488.5533,1512.9433,1416.41,1552.87,73.2376,62.4921,-26.7624,58.3333,16.6667
2000-04-10,1516.35,1527.19,1503.35,1504.46,853700000,1485.8505,1455.8378,18.0746,1496.3533,1471.8134,24.5399,26.477,1542.2764,86440445809.7237,34.693,34.6935,27.3044,45.0,10.0,35.0,1471.8,1449.745,1376.3925,,1447.8,1481.6376,1551.0246,1412.2506,53.4783,1485.8505,1571.9814,1399.7196,58.822,6.9566,0.4696,1454.93,1552.87,1356.99,1512.1233,1505.5667,1522.9067,1416.41,1552.87,64.5244,66.6667,-35.4756,50.0,0.0
2000-04-11,1504.46,1512.8,1486.78,1500.59,971400000,1492.9225,1458.0413,17.1431,1497.0051,1473.945,23.0601,25.7936,1539.759,89764184263.0012,34.194,34.1945,27.5707,40.0,5.0,35.0,1471.8,1449.745,1376.3925,,1437.21,1483.4426,1551.8316,1415.0536,49.9833,1492.9225,1555.1648,1430.6802,27.0617,-0.0335,0.4077,1454.93,1552.87,1356.99,1511.6667,1496.1433,1519.9833,1416.41,1552.87,61.6884,66.4835,-38.3116,41.6667,-16.6667
2000-04-12,1500.59,1509.08,1466.15,1467.17,1175900000,1496.674,1458.49,12.337,1492.4151,1473.4432,18.9719,24.4293,1537.2921,91036875198.084,34.2905,34.291,27.2281,35.0,5.0,30.0,1471.8,1449.745,1376.3925,,1406.95,1481.8928,1550.4748,1413.3108,30.7165,1496.674,1539.29,1454.058,-53.3289,-38.567,0.2926,1472.51,1552.87,1392.15,1500.0567,1487.3133,1513.3333,1416.41,1552.87,37.1977,54.4702,-62.8023,41.6667,-16.6667
2000-04-13,1467.17,1477.52,1439.34,1440.51,1032000000,1495.776,1457.6075,6.2015,1484.4297,1471.0037,13.426,22.2286,1534.8744,89858516002.2082,32.8835,32.8835,27.8089,30.0,65.0,-35.0,1471.8,1454.93,1376.3925,,1400.72,1477.9516,1543.7186,1412.1846,26.1898,1495.776,1542.3543,1449.1977,-170.809,-47.6204,0.1918,1484.64,1552.87,1416.41,1480.8,1452.52,1495.45,1416.41,1534.63,20.3857,39.7573,-79.6143,41.6667,-16.6667
2000-04-14,1440.51,1440.51,1339.4,1356.56,1279700000,1490.3805,1452.6551,-6.0106,1464.7574,1462.5264,2.2311,18.2291,1532.5051,87927065765.2351,36.7385,36.7385,29.354,25.0,100.0,-75.0,1433.295,1446.135,1376.3925,,1373.86,1466.3905,1539.8675,1392.9135,18.1867,1490.3805,1567.3276,1413.4334,-337.0199,-63.6267,0.132,1446.135,1552.87,1339.4,1452.4567,1427.3933,1465.5733,1339.4,1527.36,9.1296,22.2377,-90.8704,33.3333,-33.3333
2000-04-17,1356.56,1401.53,1346.5,1401.44,1204700000,1487.621,1450.1485,-8.3599,1455.0163,1458.0015,-2.9852,13.9863,1524.7809,87429847008.4108,38.3995,38.3995,30.2741,20.0,95.0,-75.0,1433.295,1446.135,1382.425,,1399.05,1460.2047,1537.0037,1383.4057,31.7803,1487.621,1573.1449,1402.0971,-253.9624,-36.4394,0.1369,1446.135,1552.87,1339.4,1378.8233,1317.1367,1418.2467,1339.4,1527.19,33.0369,20.8507,-66.9631,41.6667,-16.6667
2000-04-18,1401.44,1441.61,1397.81,1441.61,1109400000,1485.008,1449.7312,-5.9708,1452.9538,1456.7873,-3.8335,10.4223,1517.3657,86978355372.3554,38.1965,38.1965,30.3252,15.0,90.0,-75.0,1433.295,1446.135,1382.425,,1381.52,1458.4338,1534.8268,1382.0408,39.8949,1485.008,1572.8889,1397.1271,-125.2011,-20.2102,0.2426,1446.135,1552.87,1339.4,1383.1567,1364.7833,1419.8133,1339.4,1527.19,54.4278,32.1981,-45.5722,41.6667,-16.6667
2000-04-19,1441.61,1447.69,1424.26,1427.47,1001400000,1481.3495,1448.6445,-5.6832,1449.0332,1454.6156,-5.5824,7.2214,1510.2471,85262657846.4153,38.4805,38.4805,30.4742,10.0,85.0,-75.0,1433.295,1446.135,1382.425,,1378.02,1455.4849,1532.4459,1378.5239,40.6888,1481.3495,1572.5209,1390.1781,-95.9669,-18.6223,0.274,1446.135,1552.87,1339.4,1427.01,1412.41,1456.21,1339.4,1527.19,46.8981,44.7876,-53.1019,33.3333,-33.3333
2000-04-20,1427.47,1435.49,1422.08,1434.54,896200000,1476.709,1447.9568,-4.904,1446.8035,1453.1285,-6.3251,4.5121,1503.4132,83514782719.0022,37.1455,37.1455,30.6165,5.0,80.0,-75.0,1433.295,1446.135,1382.425,,1422.45,1453.4901,1527.7811,1379.1991,40.0255,1476.709,1567.4689,1385.9491,-86.8408,-19.9489,0.2667,1446.135,1552.87,1339.4,1433.14,1418.59,1442.02,1339.4,1527.19,50.663,50.663,-49.337,41.6667,-16.6667
2000-04-24,1434.54,1434.54,1407.13,1429.86,868700000,1471.829,1447.0754,-4.7739,1444.1968,1451.4049,-7.2081,2.168,1496.8526,82770469966.6064,36.714,36.714,31.1091,5.0,75.0,-70.0,1426.1,1446.135,1397.1575,1401.535,1420.6,1451.2396,1524.6676,1377.8116,38.0447,1471.829,1561.5893,1382.0687,-85.7038,-23.9107,0.2548,1437.015,1534.63,1339.4,1430.7033,1425.9167,1439.3267,1339.4,1527.19,48.1708,48.5773,-51.8292,41.6667,-16.6667
2000-04-25,1429.86,1477.67,1429.86,1477.44,1071100000,1469.508,1448.5526,-0.7181,1449.3111,1453.3335,-4.0223,0.93,1490.5545,83386170637.2026,38.296,38.296,30.6508,5.0,70.0,-65.0,1424.24,1446.135,1406.5875,1401.2,1448.81,1453.7349,1530.3269,1377.1429,47.5624,1469.508,1555.9425,1383.0735,-13.7781,-4.8752,0.3778,1433.38,1527.36,1339.4,1423.8433,1413.1467,1440.5567,1339.4,1527.19,73.5076,57.4471,-26.4924,41.6667,-16.6667
2000-04-26,1477.44,1482.94,1456.98,1460.99,999600000,1467.171,1449.1571,0.4963,1451.1079,1453.9006,-2.7927,0.1854,1484.5084,84209619783.4241,38.5805,38.5805,30.3434,45.0,65.0,-20.0,1411.17,1446.135,1406.5875,1401.2,1477.26,1454.4259,1531.5869,1377.2649,46.3738,1467.171,1551.762,1382.58,0.3464,-7.2524,0.3888,1433.295,1527.19,1339.4,1461.6567,1445.6433,1493.4533,1339.4,1527.19,64.7479,62.1421,-35.2521,33.3333,-33.3333
2000-04-27,1460.99,1469.21,1434.81,1464.92,1111000000,1464.991,1449.9224,1.577,1453.2328,1454.7169,-1.484,-0.1485,1478.704,85949262109.8781,39.1005,39.1005,30.4512,40.0,60.0,-20.0,1411.17,1446.135,1417.475,1409.495,1467.63,1455.4253,1533.6263,1377.2243,44.8516,1464.991,1547.312,1382.67,-15.8201,-10.2969,0.3511,1433.295,1527.19,1339.4,1466.97,1451.0,1476.96,1339.4,1527.19,66.8406,68.3654,-33.1594,41.6667,-16.6667
2000-04-28,1464.92,1473.62,1448.15,1452.43,984600000,1463.2165,1450.0441,1.2565,1453.1093,1454.5475,-1.4382,-0.4064,1339.4,87486608759.1888,38.2365,38.2365,30.8037,35.0,55.0,-20.0,1414.72,1446.135,1423.055,1415.075,1457.84,1455.14,1531.613,1378.667,40.8993,1463.2165,1544.9846,1381.4484,-9.0392,-18.2015,0.3459,1433.295,1527.19,1339.4,1456.3133,1443.4167,1477.8167,1339.4,1527.19,60.1896,63.926,-39.8104,41.6667,-16.6667
2000-05-01,1452.43,1481.51,1452.43,1468.25,966300000,1461.7,1450.9264,2.3159,1455.4386,1455.5625,-0.1238,-0.3499,1342.0844,89352561702.717,37.919,37.919,31.2923,30.0,50.0,-20.0,1440.375,1446.135,1436.765,1428.785,1471.36,1456.3886,1532.2266,1380.5506,44.9016,1461.7,1541.8149,1381.5851,14.7137,-10.1968,0.3446,1433.295,1527.19,1339.4,1458.0667,1442.5133,1467.9833,1339.4,1512.8,74.308,67.1127,-25.692,50.0,0.0
2000-05-02,1468.25,1468.25,1445.22,1446.29,1011500000,1458.716,1450.7019,1.1682,1454.0312,1454.8756,-0.8445,-0.4488,1347.6614,89402535779.8049,38.059,38.059,31.837,25.0,45.0,-20.0,1445.035,1437.015,1446.95,1438.97,1461.67,1455.4268,1531.5448,1379.3088,42.7251,1458.716,1536.2937,1381.1383,-11.8926,-14.5498,0.3553,1433.295,1527.19,1339.4,1467.3967,1453.2833,1482.3633,1339.4,1509.08,62.995,65.8309,-37.005,50.0,0.0
2000-05-03,1446.29,1446.29,1398.36,1415.1,991600000,1454.7345,1448.9793,-2.1129,1448.0418,1451.9293,-3.8875,-1.1365,1353.0154,88511790380.5922,34.9535,34.9535,32.8152,20.0,40.0,-20.0,1440.65,1433.38,1446.95,1438.97,1456.95,1451.5862,1521.4932,1381.6792,42.9819,1454.7345,1532.7024,1376.7666,-79.8359,-14.0362,0.3268,1433.295,1527.19,1339.4,1453.2533,1438.2567,1461.2867,1339.4,1482.94,52.7379,63.347,-47.2621,50.0,0.0
2000-05-04,1415.1,1420.99,1404.94,1409.57,925800000,1450.8445,1447.074,-4.6399,1442.123,1448.7916,-6.6685,-2.2429,1358.1552,87613507393.5783,34.331,34.331,33.7398,15.0,35.0,-20.0,1440.65,1433.295,1455.74,1438.97,1446.0,1447.5846,1516.2466,1378.9226,45.578,1450.8445,1529.7146,1371.9744,-87.1138,-8.844,0.356,1433.295,1527.19,1339.4,1419.9167,1393.5433,1441.4733,1339.4,1482.94,48.8853,54.8728,-51.1147,41.6667,-16.6667
2000-05-05,1409.57,1436.03,1405.08,1432.63,805500000,1447.409,1446.3762,-4.2899,1440.6626,1447.5944,-6.9318,-3.1807,1363.0893,87197032772.0389,34.659,34.659,34.7855,10.0,30.0,-20.0,1440.65,1433.295,1469.2175,1438.97,1469.44,1446.1604,1515.4784,1376.8424,63.1632,1447.409,1522.9328,1371.8852,-52.0127,26.3264,0.5663,1433.295,1527.19,1339.4,1411.8333,1402.6767,1418.7267,1346.5,1482.94,63.1266,54.9166,-36.8734,41.6667,-16.6667
2000-05-08,1432.63,1432.63,1417.05,1424.17,787600000,1442.8,1445.3041,-4.7325,1438.1252,1445.8593,-7.734,-4.0914,1367.8262,86060829556.9251,34.571,34.571,36.012,5.0,25.0,-20.0,1440.65,1433.295,1469.2175,1438.97,1470.54,1444.0661,1513.2081,1374.9241,54.5005,1442.8,1511.5568,1374.0432,-45.2411,9.0009,0.5663,1433.295,1527.19,1339.4,1424.58,1413.13,1444.08,1397.81,1482.94,30.9644,47.6588,-69.0356,41.6667,-16.6667
